,Company,Review,Date,Rate
7384,paddypower,Fabulous,2021-11-04 11:41:58,5
7385,paddypower,Excellent,2021-11-23 14:27:53,5
7386,paddypower,Awesome,2021-08-14 04:40:22,5
7387,paddypower,Great,2021-11-06 08:26:35,5
7388,paddypower,Good,2021-08-13 11:40:32,5
7389,paddypower,Fantastic,2021-08-03 04:50:53,5
7390,paddypower,Great,2022-01-20 14:13:55,5
7391,paddypower,Good,2021-08-12 15:43:59,4
7392,paddypower,Good,2021-12-11 13:12:11,5
7393,paddypower,Excellent,2021-10-30 03:06:10,5
7394,paddypower,Good,2021-12-28 15:39:04,5
7395,paddypower,Awesome,2021-11-06 14:09:10,5
7396,paddypower,Brilliant,2021-09-24 14:35:11,5
7397,paddypower,Great,2021-10-25 09:53:51,5
7398,paddypower,Great,2021-09-11 05:03:55,5
7399,paddypower,Great,2021-08-20 15:49:27,4
7400,paddypower,Brilliant,2021-08-22 05:45:36,5
7401,paddypower,good,2021-09-15 05:37:23,5
7402,paddypower,Good,2022-02-19 08:15:05,4
7403,paddypower,Good,2022-01-14 04:04:41,5
7404,paddypower,Excellent,2022-01-19 07:21:14,5
7405,paddypower,Superb,2021-09-07 10:23:43,5
7406,paddypower,brilliant,2021-12-13 14:15:01,5
7407,paddypower,Great,2021-08-13 20:10:20,5
7408,paddypower,Good,2021-08-05 07:29:50,5
7409,paddypower,Great,2021-09-25 11:49:04,5
7410,paddypower,Great,2022-01-15 03:52:50,5
7411,paddypower,Excellent,2021-11-11 09:12:35,5
7412,paddypower,Brilliant,2022-01-25 06:08:47,5
7413,paddypower,Great,2022-02-08 14:17:55,5
7414,paddypower,Excellent,2021-10-23 10:26:39,4
7415,paddypower,Good,2021-08-30 09:49:10,4
7416,paddypower,Excellent,2021-11-09 13:10:39,5
7417,paddypower,Brilliant,2021-12-31 02:34:19,5
7418,paddypower,Good,2021-08-26 08:26:18,5
7419,paddypower,Great,2021-08-21 14:07:36,5
7420,paddypower,Amazing,2022-03-01 14:29:31,5
7421,paddypower,Good,2022-02-09 16:40:26,5
7422,paddypower,excellent,2021-10-31 09:57:11,5
7423,paddypower,Amazing,2021-08-22 05:20:03,5
7424,paddypower,Excellent,2022-02-12 08:13:47,5
7425,paddypower,Excellent,2021-08-12 10:44:42,5
7426,paddypower,Good,2021-08-14 02:09:15,5
7427,paddypower,Good,2022-01-05 11:11:10,5
7428,paddypower,Profitable,2021-08-22 04:04:36,5
7429,paddypower,Great,2021-11-06 19:31:41,5
7430,paddypower,Great,2021-11-07 06:12:50,5
7431,paddypower,Brilliant,2021-11-02 05:51:52,5
7432,paddypower,Great,2021-11-24 14:51:12,5
7433,paddypower,Great,2021-12-30 12:21:32,5
7434,paddypower,Good,2021-10-24 10:13:55,5
7435,paddypower,Fantastic,2021-11-13 12:10:03,5
7436,paddypower,Excellent,2021-08-04 08:23:05,5
7437,paddypower,Good,2022-01-03 12:32:07,5
7438,paddypower,Good,2021-10-30 13:31:04,5
7439,paddypower,Great,2022-02-09 10:43:23,5
7440,paddypower,Enjoyable,2021-09-20 13:37:48,5
7441,paddypower,Excellence,2021-09-11 09:13:48,5
7442,paddypower,Good,2021-08-07 08:03:43,5
7443,paddypower,Brilliant,2021-12-01 08:27:20,5
7444,paddypower,Great,2021-11-28 09:50:12,5
7445,paddypower,Brilliant,2022-01-06 07:58:21,5
7446,paddypower,Good,2021-09-16 20:33:43,5
7447,paddypower,Pleasurable,2022-07-04 05:05:44,5
7448,paddypower,excellent,2021-09-19 11:05:33,5
7449,paddypower,Love it,2021-10-30 10:50:05,5
7450,paddypower,Great,2022-03-15 07:56:44,4
7451,paddypower,Excellent,2021-08-31 17:54:00,5
7452,paddypower,Good,2021-08-22 02:01:12,3
7453,paddypower,Fantastic,2021-10-26 13:40:43,5
7454,paddypower,no service,2021-08-04 10:58:25,3
7455,paddypower,Class act,2021-12-29 07:38:57,5
7456,paddypower,China chicken,2022-02-05 19:39:30,5
7457,paddypower,Im winning,2021-09-18 10:09:00,5
7458,paddypower,Very professional,2021-09-03 09:13:34,5
7459,paddypower,Elecelent.,2021-08-06 06:44:34,5
7460,paddypower,10/10,2021-10-24 11:51:06,5
7461,paddypower,👌a+++,2021-10-29 08:44:17,5
7462,paddypower,Super,2021-09-01 12:53:35,5
7463,paddypower,Fab,2021-08-06 16:09:21,5
7464,paddypower,Spot on,2021-08-20 14:29:10,5
7465,paddypower,Ok,2021-11-11 04:13:22,4
7466,paddypower,trusted,2021-10-27 10:05:03,1
7467,paddypower,Class,2021-10-30 07:53:21,5
7468,paddypower,g1,2021-11-01 13:34:27,5
7469,paddypower,Class,2021-11-30 14:26:38,5
7470,paddypower,Spoko,2021-08-31 17:51:34,5
7471,paddypower,Spot on,2021-09-14 18:29:53,5
7472,paddypower,Spot on,2021-09-12 11:25:14,5
7473,paddypower,Spot on,2021-08-16 16:48:40,5
7474,paddypower,Class,2021-10-10 09:26:40,5
7475,paddypower,Mint,2021-10-30 04:20:21,5
7476,paddypower,👍,2021-10-24 11:25:55,5
7477,paddypower,👍,2021-09-15 07:26:39,5
7478,paddypower,👌,2021-08-23 14:08:08,5
7479,paddypower,👍,2022-01-03 11:45:02,5
7480,paddypower,👍,2021-08-12 13:05:29,5
7481,paddypower,👍👍,2021-08-19 18:37:18,5
7482,paddypower,🤩🤩🤩,2021-09-14 11:53:41,5
7483,paddypower,😎 😎,2021-10-13 03:33:39,5
7484,paddypower,"Terribly slow and unresponsive app. Interface is pretty dire. Sky bet is far superior quality. ***Updated*** Much better experience, well done!!",2021-06-29 06:34:08,4
7485,paddypower,Excellent rewards!!,2021-05-31 13:33:40,5
7486,paddypower,Great app!!,2021-06-09 07:47:57,5
7487,paddypower,Great thanks 😊,2021-08-18 17:36:51,5
7488,paddypower,Very good 😊,2021-06-09 15:23:23,5
7489,paddypower,Seems good.,2021-06-16 16:23:45,5
7490,paddypower,Great app.,2021-06-22 13:48:28,5
7491,paddypower,Great!,2021-06-14 08:49:29,5
7492,paddypower,Top app *****,2021-06-13 04:56:42,5
7493,paddypower,Comfortable.,2021-06-11 14:21:19,5
7494,paddypower,Brilliant 👏,2021-06-29 11:55:00,1
7495,paddypower,Not great,2021-05-29 07:19:23,1
7496,paddypower,Good.,2021-06-17 11:27:08,5
7497,paddypower,Good.,2021-05-31 10:36:32,4
7498,paddypower,Good 👍,2021-06-18 09:21:28,4
7499,paddypower,Good 👍,2021-06-30 16:22:10,5
7500,paddypower,Good app,2021-06-15 13:22:01,5
7501,paddypower,Berry good,2021-05-30 12:54:33,5
7502,paddypower,Decent app,2021-06-18 17:30:35,4
7503,paddypower,All good,2021-06-11 16:41:19,5
7504,paddypower,All good,2021-06-16 14:08:24,5
7505,paddypower,Excellent service,2021-07-08 12:59:47,5
7506,paddypower,Great experience,2021-05-29 04:55:19,5
7507,paddypower,Easy platform,2021-05-29 09:12:02,5
7508,paddypower,Very good,2021-07-30 08:46:55,4
7509,paddypower,5 star,2021-09-13 14:40:13,5
7510,paddypower,Always entertaining,2021-06-18 11:29:34,5
7511,paddypower,Aye fine,2021-06-14 08:13:22,5
7512,paddypower,It fun,2021-07-29 19:46:21,4
7513,paddypower,Always easy,2021-07-06 14:52:33,5
7514,paddypower,Great app,2021-06-23 08:48:37,5
7515,paddypower,Very good,2021-06-01 09:19:53,5
7516,paddypower,brilliant app,2021-07-16 16:25:16,5
7517,paddypower,Great promos,2021-06-22 06:48:35,5
7518,paddypower,Top dogs,2021-05-29 07:57:46,5
7519,paddypower,Very good,2021-06-09 08:19:10,5
7520,paddypower,Brilliant app,2021-06-22 12:56:05,5
7521,paddypower,Very good,2021-05-31 14:49:55,3
7522,paddypower,top app,2021-08-09 15:44:19,5
7523,paddypower,Very good,2021-06-11 05:39:45,4
7524,paddypower,Great app,2021-07-07 09:20:27,5
7525,paddypower,Top class,2021-07-28 10:42:27,5
7526,paddypower,Top notch,2021-06-18 08:27:35,5
7527,paddypower,Brilliant app,2021-06-28 08:10:35,5
7528,paddypower,Brilliant 350,2021-09-03 13:34:12,5
7529,paddypower,Great service,2021-06-15 08:43:49,5
7530,paddypower,All good,2021-06-04 14:19:27,5
7531,paddypower,Great offers,2021-06-15 07:15:11,5
7532,paddypower,Very good,2021-07-02 14:56:01,5
7533,paddypower,Good app,2021-08-18 10:13:14,5
7534,paddypower,Very good,2021-05-31 13:29:57,5
7535,paddypower,Great offers,2021-07-28 05:34:52,5
7536,paddypower,Very good,2021-06-05 09:50:54,5
7537,paddypower,Great bookie,2021-06-26 11:11:46,5
7538,paddypower,Brilliant site,2021-06-07 15:10:30,5
7539,paddypower,Great bookie,2021-06-13 08:25:00,5
7540,paddypower,Love ittttttt,2021-06-12 16:13:45,5
7541,paddypower,Top drawer,2021-06-08 13:08:34,5
7542,paddypower,Excellent App,2021-06-25 11:16:47,5
7543,paddypower,Great app,2021-05-30 15:29:31,5
7544,paddypower,Very good,2021-06-02 13:34:44,5
7545,paddypower,Slow,2021-06-03 18:24:58,1
7546,paddypower,Fun,2021-06-13 09:57:08,5
7547,paddypower,Good,2021-07-04 15:41:21,5
7548,paddypower,Brilliant,2021-06-10 07:33:30,5
7549,paddypower,Good,2021-07-08 05:37:23,5
7550,paddypower,Good,2021-06-05 07:58:51,5
7551,paddypower,Amazin,2021-06-11 08:48:08,5
7552,paddypower,Good,2021-06-12 23:43:47,4
7553,paddypower,Decent,2021-06-19 11:52:54,5
7554,paddypower,Great,2021-06-21 17:26:30,5
7555,paddypower,Exceptional,2021-06-03 12:21:53,5
7556,paddypower,Perfect,2021-06-21 08:24:49,5
7557,paddypower,good,2021-08-19 06:51:50,5
7558,paddypower,Good,2021-08-01 15:43:13,5
7559,paddypower,Excellent,2021-06-26 03:39:56,5
7560,paddypower,Awesome,2021-06-14 06:08:05,5
7561,paddypower,Excellent,2021-06-14 12:11:48,5
7562,paddypower,Fun,2021-07-07 05:39:19,5
7563,paddypower,Good,2021-08-17 04:58:08,1
7564,paddypower,Enjoying,2021-06-12 08:05:06,5
7565,paddypower,Loving it,2021-07-30 09:12:44,5
7566,paddypower,Good,2021-06-02 11:49:54,5
7567,paddypower,Rewarding,2021-06-10 16:52:21,4
7568,paddypower,Great,2021-06-17 14:01:19,5
7569,paddypower,Brilliant,2021-06-11 14:32:41,5
7570,paddypower,Great,2021-06-20 16:23:26,5
7571,paddypower,Happy,2021-05-31 10:59:51,5
7572,paddypower,Excellent,2021-06-29 09:39:47,5
7573,paddypower,Great,2021-06-11 04:51:06,4
7574,paddypower,Love it,2021-06-05 02:32:02,5
7575,paddypower,Good,2021-06-22 14:36:23,5
7576,paddypower,Brilliant,2021-06-19 11:24:26,5
7577,paddypower,Great,2021-05-29 09:52:15,5
7578,paddypower,Great,2021-06-07 05:44:05,5
7579,paddypower,Fantastic,2021-06-11 11:38:06,5
7580,paddypower,Easy,2021-06-12 07:53:57,5
7581,paddypower,Great,2021-07-14 10:53:36,4
7582,paddypower,Great,2021-06-20 06:49:40,5
7583,paddypower,Good,2021-06-22 09:23:34,5
7584,paddypower,Good,2021-08-11 02:49:12,5
7585,paddypower,Enjoyable,2021-06-23 13:56:02,4
7586,paddypower,Excellent,2021-07-07 13:36:54,5
7587,paddypower,Good,2021-06-01 12:01:07,5
7588,paddypower,Enjoyable,2021-06-26 12:34:09,5
7589,paddypower,Great,2021-06-08 18:24:55,5
7590,paddypower,Excellent,2021-06-14 09:13:03,5
7591,paddypower,Excellent,2021-06-09 15:33:44,5
7592,paddypower,Brilliant,2021-06-05 15:15:54,5
7593,paddypower,Good,2021-06-15 03:56:37,5
7594,paddypower,Fun,2021-05-30 01:56:16,5
7595,paddypower,Excellent,2021-06-15 13:31:37,5
7596,paddypower,great,2021-06-26 08:20:24,5
7597,paddypower,Good,2021-07-27 07:26:51,5
7598,paddypower,Good,2021-09-26 17:29:24,2
7599,paddypower,Great,2021-06-04 10:02:39,5
7600,paddypower,Exciting,2021-06-17 11:39:07,5
7601,paddypower,Quality. App,2021-06-28 17:57:34,5
7602,paddypower,Its alright,2021-06-16 04:34:23,5
7603,paddypower,Fab app,2021-07-08 17:40:27,5
7604,paddypower,👍🏼,2021-06-15 14:13:26,5
7605,paddypower,👌🤙,2021-06-18 14:28:52,5
7606,paddypower,Mega,2021-06-02 14:40:35,5
7607,paddypower,Ok,2021-11-19 09:49:04,5
7608,paddypower,Okay,2021-07-13 10:04:49,4
7609,paddypower,Ok,2021-10-31 04:46:20,5
7610,paddypower,Quality,2021-07-30 01:46:00,5
7611,paddypower,Boom,2021-06-27 14:24:10,4
7612,paddypower,Poor,2021-06-15 16:12:23,2
7613,paddypower,👍,2021-06-04 16:33:37,5
7614,paddypower,👍,2021-07-02 16:18:49,5
7615,paddypower,😁,2021-06-22 14:09:40,5
7616,paddypower,💷,2021-06-15 16:34:26,3
7617,paddypower,👍👍,2021-06-10 15:50:59,5
7618,paddypower,👌👌👌👌👌,2021-07-17 20:10:09,5
7619,paddypower,👍👍👍👍👍👍👍👍,2021-05-28 17:12:38,5
7620,paddypower,Poor app. Needs a lot more development to make it smooth. Doesn't have correct settings for s8 from what I can see,2021-05-28 16:44:23,3
7621,paddypower,"Currently app tells you needs update but no update available, uninstalled and reinstalled same message 👎👎👎",2021-03-29 11:43:50,1
7622,paddypower,Tells you update the app and won't let you,2021-03-29 11:45:53,5
7623,paddypower,Keeps crashing 🤷‍♂️,2021-03-29 12:08:10,1
7624,paddypower,Not very happy with you,2021-03-29 12:00:14,5
7625,paddypower,No good 😕,2021-03-29 11:24:10,1
7626,paddypower,Great app! 👍,2021-03-31 14:46:29,5
7627,paddypower,Great app 💰💸💵,2021-05-16 10:04:12,5
7628,paddypower,All good!,2021-03-30 15:44:05,5
7629,paddypower,Always been the best.,2021-04-03 08:45:22,5
7630,paddypower,Simply Marvelous! 🤪,2021-04-10 06:08:47,5
7631,paddypower,Great app 👌👏,2021-04-13 14:36:45,5
7632,paddypower,Has gotten a lot better,2021-03-29 18:30:04,1
7633,paddypower,Brilliant. Thanks,2021-03-26 10:23:33,5
7634,paddypower,Just Brilliant 👏,2021-03-25 09:51:59,5
7635,paddypower,Great. Fantastic,2021-04-28 13:08:39,5
7636,paddypower,Great 👍 thanks,2021-03-29 11:36:19,5
7637,paddypower,Great entertainment 👌,2021-03-25 10:39:44,5
7638,paddypower,Awesome experience 👍,2021-04-08 12:15:01,5
7639,paddypower,Shite.,2021-09-02 04:21:16,1
7640,paddypower,Very good 👍,2021-04-01 13:09:03,4
7641,paddypower,Great app.,2021-04-10 13:00:02,5
7642,paddypower,All good 😁,2021-04-05 14:27:57,5
7643,paddypower,All good 👍,2021-03-26 15:14:49,5
7644,paddypower,Very good.,2021-03-27 11:53:37,5
7645,paddypower,Very good.,2021-03-29 11:59:04,5
7646,paddypower,Very good.,2021-03-27 10:42:13,4
7647,paddypower,Great fun.,2021-06-11 06:08:11,5
7648,paddypower,Great!,2021-04-10 11:29:03,5
7649,paddypower,Brill!!!!,2021-03-29 14:41:51,5
7650,paddypower,Excellent 👌,2021-03-30 10:41:08,5
7651,paddypower,Excellent.,2021-03-24 10:11:48,5
7652,paddypower,Excellent.,2021-03-29 12:20:09,5
7653,paddypower,Fantastic.,2021-03-29 11:24:23,5
7654,paddypower,Brilliant.,2021-06-01 07:37:52,5
7655,paddypower,Absolute rubish,2021-03-29 11:15:31,1
7656,paddypower,Severely limiting,2021-04-07 15:33:07,1
7657,paddypower,Very bad,2021-03-29 11:45:54,3
7658,paddypower,Rubbish slow,2021-05-06 09:33:03,1
7659,paddypower,Shocking app,2021-04-10 09:34:47,1
7660,paddypower,Cracking app,2021-05-18 10:10:25,5
7661,paddypower,Love it .,2021-04-10 05:17:02,5
7662,paddypower,😊♥️,2021-03-29 12:20:07,5
7663,paddypower,Great.,2021-04-02 12:33:03,5
7664,paddypower,Great 👍,2021-03-27 12:46:13,5
7665,paddypower,V. Good,2021-03-24 11:11:04,5
7666,paddypower,Good 👍,2021-03-29 12:26:44,5
7667,paddypower,Good 👍,2021-03-25 18:51:28,5
7668,paddypower,Very good,2021-03-29 12:00:55,5
7669,paddypower,OK so far,2021-03-29 12:16:44,3
7670,paddypower,Very good,2021-03-29 11:28:11,5
7671,paddypower,Good stuff,2021-03-29 11:57:30,5
7672,paddypower,Very happy,2021-05-25 18:22:30,5
7673,paddypower,Very good,2021-03-29 11:05:34,5
7674,paddypower,Good app,2021-03-29 11:19:06,5
7675,paddypower,All good,2021-03-29 11:15:28,3
7676,paddypower,Just sublime,2021-04-30 22:06:17,4
7677,paddypower,Great service,2021-03-29 12:25:02,5
7678,paddypower,Great app,2021-03-27 06:50:41,5
7679,paddypower,Best App,2021-04-17 15:00:17,5
7680,paddypower,Very good,2021-03-29 12:13:03,5
7681,paddypower,The best,2021-03-24 12:54:22,5
7682,paddypower,Very pleasant,2021-03-29 11:29:13,4
7683,paddypower,Good app,2021-03-29 11:41:12,4
7684,paddypower,Very good,2021-03-29 12:03:53,5
7685,paddypower,Very good,2021-06-10 11:08:34,5
7686,paddypower,Good app,2021-03-29 11:52:06,5
7687,paddypower,Good app,2021-03-27 13:24:42,5
7688,paddypower,Excellent service,2021-03-27 14:13:50,5
7689,paddypower,Very good,2021-03-29 11:19:01,5
7690,paddypower,Really great,2021-03-26 09:41:05,5
7691,paddypower,Good app,2021-03-29 11:23:29,5
7692,paddypower,Reasonably good,2021-03-29 12:28:15,3
7693,paddypower,Great app,2021-04-08 07:25:28,5
7694,paddypower,Very good,2021-03-29 11:56:09,5
7695,paddypower,Good service,2021-04-01 10:18:54,5
7696,paddypower,Very enjoyable,2021-05-28 09:06:36,5
7697,paddypower,Great site,2021-03-26 06:18:19,5
7698,paddypower,Very good,2021-03-29 11:51:48,5
7699,paddypower,Great app,2021-04-08 06:30:45,5
7700,paddypower,Tooo good,2021-04-30 13:38:44,5
7701,paddypower,Great service,2021-06-14 08:11:10,5
7702,paddypower,Great app,2021-03-29 11:32:15,5
7703,paddypower,Excellent thanks,2021-04-08 14:43:48,5
7704,paddypower,Very good,2021-03-29 11:09:24,5
7705,paddypower,good service,2021-03-27 04:56:05,5
7706,paddypower,Pretty good,2021-03-29 11:37:47,5
7707,paddypower,Very good,2021-05-02 08:47:37,5
7708,paddypower,Great app,2021-03-31 09:07:42,5
7709,paddypower,Excellent app,2021-03-24 11:05:11,5
7710,paddypower,Verry good,2021-03-29 11:47:24,5
7711,paddypower,Excellent service,2021-03-26 05:06:15,5
7712,paddypower,Great app,2021-04-15 10:07:27,5
7713,paddypower,V good,2021-03-29 12:33:39,4
7714,paddypower,Great service,2021-03-29 11:47:07,5
7715,paddypower,Great app,2021-03-28 14:10:04,5
7716,paddypower,Great service,2021-05-04 14:27:25,5
7717,paddypower,Good site,2021-03-29 12:04:24,4
7718,paddypower,Excellent service,2021-03-26 14:13:13,5
7719,paddypower,Very good,2021-05-06 04:20:01,4
7720,paddypower,Good app,2021-04-13 10:03:14,4
7721,paddypower,Brilliant app,2021-04-03 12:50:26,5
7722,paddypower,Good offers,2021-03-28 13:56:59,4
7723,paddypower,Very good,2021-03-29 11:12:55,5
7724,paddypower,Brilliant app,2021-03-29 11:38:16,5
7725,paddypower,No problems,2021-04-02 09:08:04,5
7726,paddypower,Very good,2021-03-29 11:13:37,5
7727,paddypower,Good App,2021-04-09 14:06:22,5
7728,paddypower,Very good,2021-03-29 11:37:43,5
7729,paddypower,Very good,2021-03-29 11:55:01,3
7730,paddypower,Very good,2021-04-06 11:31:08,5
7731,paddypower,very good,2021-03-24 14:03:28,5
7732,paddypower,Good rewards,2021-04-03 04:51:32,5
7733,paddypower,Good app,2021-03-24 13:37:34,4
7734,paddypower,Great service,2021-03-29 12:21:19,5
7735,paddypower,Great service,2021-04-06 15:11:41,5
7736,paddypower,Great fun,2021-03-28 10:20:50,5
7737,paddypower,Very good,2021-05-08 13:05:34,4
7738,paddypower,Good odds,2021-04-10 08:43:25,1
7739,paddypower,Very good,2021-03-29 11:27:22,5
7740,paddypower,Great app,2021-03-29 12:18:09,5
7741,paddypower,Very good,2021-03-29 12:17:52,5
7742,paddypower,First class,2021-03-24 10:37:04,5
7743,paddypower,They decent,2021-04-09 02:08:47,5
7744,paddypower,Very good,2021-03-29 11:22:06,5
7745,paddypower,Very good,2021-03-29 12:30:53,5
7746,paddypower,Not bad,2021-03-29 12:03:21,5
7747,paddypower,Great app,2021-03-29 12:12:11,5
7748,paddypower,Brilliant company,2021-03-25 11:07:53,5
7749,paddypower,Good service,2021-04-05 14:51:11,5
7750,paddypower,Great app,2021-04-01 03:10:48,4
7751,paddypower,Good site,2021-03-29 12:05:33,5
7752,paddypower,Very good,2021-04-13 14:35:49,5
7753,paddypower,Good app,2021-03-29 11:25:50,4
7754,paddypower,Brilliant app,2021-04-02 15:06:23,5
7755,paddypower,Excellent service,2021-05-15 12:39:08,4
7756,paddypower,Top site,2021-03-31 18:23:44,5
7757,paddypower,No accumulaters! 🙁,2021-03-25 13:04:33,1
7758,paddypower,Bloody brilliant,2021-03-25 08:57:35,5
7759,paddypower,Hopeless,2021-04-07 13:45:57,1
7760,paddypower,Unstable,2021-03-29 11:49:38,1
7761,paddypower,Frustrating,2021-03-29 12:02:35,3
7762,paddypower,Shite,2021-03-29 11:24:44,1
7763,paddypower,Useless,2021-03-29 11:36:44,1
7764,paddypower,Shite,2021-04-11 11:28:56,1
7765,paddypower,Goof,2021-03-29 11:29:06,5
7766,paddypower,Shite,2021-05-18 17:34:26,1
7767,paddypower,Nightmare,2021-03-29 11:53:57,1
7768,paddypower,Unlucky,2021-05-03 09:23:26,5
7769,paddypower,Rubbish,2021-03-27 10:03:58,1
7770,paddypower,Awful,2021-03-29 11:57:31,1
7771,paddypower,Awesome,2021-03-29 13:41:03,5
7772,paddypower,Great,2021-03-27 05:29:28,5
7773,paddypower,Good,2021-03-29 11:26:36,5
7774,paddypower,Briliant,2021-03-29 11:12:49,5
7775,paddypower,Excellent,2021-03-29 11:53:25,5
7776,paddypower,Superb,2021-03-29 12:11:31,5
7777,paddypower,Fun,2021-03-29 12:15:07,5
7778,paddypower,Good,2021-03-29 11:52:12,5
7779,paddypower,Fantastic,2021-06-10 20:51:33,5
7780,paddypower,Great,2021-03-29 11:58:55,5
7781,paddypower,Good,2021-03-29 12:31:32,5
7782,paddypower,Good,2021-07-23 14:43:27,5
7783,paddypower,Enjoyable,2021-03-29 12:16:52,5
7784,paddypower,Good,2021-03-29 12:02:47,5
7785,paddypower,Enjoyable,2021-05-07 16:53:08,5
7786,paddypower,Good,2021-03-29 12:12:51,5
7787,paddypower,Brilliant,2021-03-25 14:34:00,5
7788,paddypower,Good,2021-03-29 11:08:51,1
7789,paddypower,Great,2021-03-29 12:14:00,5
7790,paddypower,Great,2021-06-09 16:58:29,5
7791,paddypower,Beautiful,2021-06-12 06:27:31,5
7792,paddypower,Enjoying it,2021-04-08 18:36:46,5
7793,paddypower,Great,2021-03-29 12:06:00,5
7794,paddypower,Great,2021-03-29 11:13:09,5
7795,paddypower,Good,2021-03-29 11:33:21,5
7796,paddypower,Good,2021-03-25 17:48:17,5
7797,paddypower,Superb,2021-04-10 11:13:37,5
7798,paddypower,Excellent,2021-04-03 18:51:16,5
7799,paddypower,Brilliant,2021-04-21 09:57:02,5
7800,paddypower,Good,2021-03-29 11:32:02,5
7801,paddypower,Great,2021-03-29 12:32:40,5
7802,paddypower,Good,2021-03-29 11:10:27,4
7803,paddypower,Wonderful,2021-03-29 12:27:47,5
7804,paddypower,Amazing,2021-03-29 11:54:24,5
7805,paddypower,Cool,2021-03-29 11:08:29,5
7806,paddypower,Good,2021-04-13 11:31:53,5
7807,paddypower,Great,2021-03-29 11:21:23,5
7808,paddypower,Good,2021-03-29 12:09:39,5
7809,paddypower,Nice,2021-03-29 14:19:05,5
7810,paddypower,Excellent,2021-03-29 12:15:47,5
7811,paddypower,Lovely,2021-03-25 10:03:36,5
7812,paddypower,Good,2021-03-29 12:16:45,4
7813,paddypower,Excellent,2021-04-12 04:03:46,5
7814,paddypower,Excellent,2021-03-29 11:03:22,5
7815,paddypower,Fantastic,2021-03-29 11:32:15,5
7816,paddypower,Excellent,2021-03-26 14:28:37,5
7817,paddypower,Good,2021-03-29 11:34:51,3
7818,paddypower,Great,2021-04-02 11:48:36,5
7819,paddypower,Brilliant,2021-03-29 11:25:49,5
