Date,Review,Rate,Company
2020-03-04,I have to say the process was honest and easy for acquiring a small loan to help with high interest credit card balances. From start to finish it took about a week and now my payment is a third of what it was before. Thankyou for the trust and ability to apply more money towards other balances I have. Would recommend LendingClub to anyone!!,5,LendingClub
2020-03-04,The lending process was easy. Quick respond. Keep you informed during the process.,5,LendingClub
2020-03-04,It was fast and really easy. I got my approval withing 3 days!,5,LendingClub
2020-03-04,Not pleased at all. Will tell everyone I know that that you all are a joke. Do not believe or give no information or nothing you all say. You all get people hope and let them down,1,LendingClub
2020-03-03,"Yes,you all helped me i enjoyed doing business with you thank you for the help!",5,LendingClub
2020-03-02,"Date of experience: March 02, 2020",5,LendingClub
2020-03-02,The associates at Lending Club make it easy to apply for a loan. They are courteous and helpful in explaining what information is required for lenders and are concise and expeditious in their communications concerning information relating to the loan. Working with Lending Club is exactly how one would think applying for a loan should be personified.,5,LendingClub
2020-03-02,Excellent fast service. I'm a loyal repeat customer. Lending Club has always been there for me when need it. Thanks!,5,LendingClub
2020-03-02,"Everything worked well, but still waiting for one more debt to be consolidated. I have reached out to the Lending Club about this debt, as of yet no response as to why it has been delayed paying off.",4,LendingClub
2020-03-02,Very speedy process a pleasure to do business with,5,LendingClub
2020-03-02,"The website would not accept ALL of my credit cards even though I called to confirm that your company took it, therefore, I had to juggle some of the funds around just to get it paid.",4,LendingClub
2020-03-02,I'm happy that I got approved for so much upfront and I got to adjust the scale to see what I was willing to pay. The money took about 10 or so days to pay to my accounts but the extra funds came to my bank account quicker. Was able to pay down 3 of 5 credit cards. But I think this is so much more manageable to pay 1 thing instead of 5 with way higher interest rates than this loan!,4,LendingClub
2020-03-01,Quick response! 2nd time around still awesome service!,5,LendingClub
2020-02-29,Thanks to Lending Club I will be able to consolidate and begin saving for a home.,5,LendingClub
2020-02-28,Quick and easy application process. Highly recommended,5,LendingClub
2020-02-28,Very easy process! Quick and painless process that is driven towards customer satisfaction. The interest rate that I receive was fair and I am on my way to debt free living within a couple years. Thanks LendingClub!,5,LendingClub
2020-02-28,"Love, Love Lending Club!! This is the 2nd loan Ive done with them and Every Time it seems like it was Easier than the 1st time and that was Very Easy. Great Loan Company, will be using them from now on.",5,LendingClub
2020-02-28,Quick and easy process. Applied online and had the money 2 days later. Allowed me to change my payment date to fit my budget.,5,LendingClub
2020-02-28,"Date of experience: February 28, 2020",5,LendingClub
2020-02-28,Fast and convenient.  Took care of all my needs. I look forward to doing more business with the company.,5,LendingClub
2020-02-28,I can not believe how easy and fast the process was. I would definitely use this process again.,5,LendingClub
2020-02-28,Thank you for the convenience and timely service.  Very smooth process.,5,LendingClub
2020-02-28,Very Fast and Easy Process. The lending club sent the money to my account within two business days. I would recommend Lending Club to anyone who is looking for an easy and affordable loan.,5,LendingClub
2020-02-28,Everything was done in a very timely manner,5,LendingClub
2020-02-27,My second loan with Lending Club was rapidly approved and money sent expeditiously! Lending Club is awesome!,5,LendingClub
2020-02-27,"Fast, efficient, better interest rates on a second loan as to the first round. very excited to pay off the remainder of the first to get a better rate. Easily pay through your bank account. Very happy with the service here!! Thanks, Lyn",5,LendingClub
